label	text
Other	Lawsuit: Texas Cops Refused to Escort Biden Bus, Told Hysterical Staffers to 'Call Back' Later via @WestJournalism https://t.co/aF7wyhkmKv
Other	"Lest we forget: 
https://t.co/ArhHUKrtum"
False	Did you know that UNVACCINATED illegal aliens are not required to be COVID tested either? The Biden Admin. just bussed 7000 migrants to McCallen TX and 1500 had COVID. see the irony? https://t.co/9WlQzANoWY https://t.co/CV8jUm8uOM
False	".@POTUS isn't stopping the ten's of 1,000's illegals that @CBP released into the community, those who entered illegally and are positive for COVID-19...

He's complicit to any and all deaths and should be removed and punished.

https://t.co/ljhPqTRB4h"
Other	That’s bullshit, TEXAS INSISTED ON HAVING THEIR OWN ELECTRIC GRID, Biden hadn’t bern@in office long enough to BUILD A SOLAR PLANT!And if u knew how govt works you would know that THE CLIMATE BILL HASNT BEEN PASSED YET!! Try the Google button before you answer! https://t.co/6V9jt174n6
Other	@seanspicer @MailOnline Wanna be sick? https://t.co/qXaE8VelUM
False	The Biden Border Crisis has also been a large contributing factor in the recent serge of COVID. Reports state that since Feb 2021, there have been over 7000 COVID positive illegal immigrants set free to roam American streets &; communities, spreading the virus as the move about. https://t.co/6OuNAPx4qp
False	@icelily20 @RandPaul Ignoring the crisis is Texas? He has opened the border and so 7000 cases have come thru. No vaccines give. No end sight. Where is Biden?
False	@ShellyRKirchoff @WHurensohn @CodeOfPets @chan_leeze @Lurabyss @IanLStrain @ReganLieutenant @BlueKomand @RealDoctorT @RepublicanRehab @wookietim @CleeseRaymond @SoyBoyRoy1 @spanna65 @thepalemoonlt @AggressiveDem @SumatraSue @michellmybell1 @EnrelChi @PaulWoods007 @LaurieSpoon @MayKelly @dfbeck44 @Brendamalanga @Samson37123571 @PaulConfer @WeRescueAll @YellowestFox @bobby_0081 @TheBigK47998548 @Jayne720 @SpanoJanae @rdrhwke @atliberalandold @AELoera Biden is importing covid and other diseases. 1 million people walking in without being tested nor subjected to the covid rules legal immigrants or our kids are subjected to? 7000 infected illegal immigrants in McAllen TX and you think it has nothing to do with covid rise?
False	@1abbeynormal Are they American citizens? Joe Biden is leading thousands of immigrants from many countries come in our southern borders. McAllen Texas is having an epidemic  they have 7000 positive Covid illegal immigrants currently … 😳
Other	@Stephen_S_C @MaxDSquires @ptrckbtmn4000 @FinancialJuice U.S oil production (along with production in the rest of the world) collapsed in 2020. Texas politicians and the Trump White House literally begged OPEC to cut production then to support the oil price. How on earth do you put that on Biden? Quite incredible... 😅
Other	Republican Sens. Marco Rubio (Fla.), Ron Johnson (Wis.) and Ted Cruz (Texas) are raising concerns about President Biden's nomination of Amy Gutmann to serve as U.S. ambassador to Germany.... https://t.co/0lLRDINUDv
False	"Why the rise in US Cases?  What city was their flight destination once in Us?
https://t.co/JrBl7ezWyq"
Other	"""Transcribed 911 calls reveal that San Marcos police officials refused multiple requests for assistance from a Biden campaign bus that was being harassed on the road by a so-called Trump train, even as other jurisdictions agreed to help. ..."" https://t.co/XQk7QHFMZ6"
False	https://t.co/r3mfcoFvAC Biden=Super Spreader
False	"@DarthDaegan @kylegriffin1 Jeebus christ how do people not know ?...
March: https://t.co/hppRUF6RgG

August:
https://t.co/WY855rudYL"
False	@KrisLeeShort @LinaHidalgoTX @GovAbbott What's the point when Joe Biden is importing covid through his open border? 7000 infected illegals immigrants in McAllen Texas, means they aren't serious about this pandemic. You have every right to protect your children even though science says they aren't at risk.
Other	😁😂🤣 Bring it on @ABC  @abcnews   Ooooo Biden Employee Caused Her Own car to get SIDE SWIPED By a Truck Trying TO RUN HIM OFF THE ROAD to get behind the bus ! These were TRUMP TRAINS ALL Over TEXAS for WEEKS.. NO ONE HARASSED EXCEPT maybe FINGER WAVE ....https://t.co/4AuSSzNEjy
Other	I'm game, Mack! Any Texas man who is pro vaccine and pro Biden could be a friend of mine! Where did you teach? https://t.co/Wz4eS91fac
False	"@PeachyProof @thehowie 7000 COVID+ illegals have passed thru McAllen, TX alone, 1.5k in the past 7 days. Abbott has no control over Biden's admin refusing to stop them. So how did Abbott prostate this??
https://t.co/WNiqQkyjPY"
False	"@StevenTDennis @BronxNYGirl Biden continues to fight Stay in Mexico Policy. Brilliant 

https://t.co/DuDNAoNn6R"
Other	"@Longterm_Value That’s a fallacy,

I’m stating historic facts about Ukraine and a video showing that Zelenskyy is manipulated by the nazis.

I also can tell you Zelenskyy is a CIA puppet and he sold Ukrainians to be used as cannon fodder in a CIA-NATO proxy war against Russia. https://t.co/iLnI3hdzFw"
True	"@BozaJoza @MajorLeagueMC47 @IAPonomarenko They been busted using footage from games multiple times now. What’s sad, is people will spend 15 minutes watching the news, and never even check to see if the info they getting is true or not. God forbid they actually use their brains a little 

https://t.co/rsbdKPQM1S"
True	"""Anti-Air Tank Shot Down Incoming Fighter Jets - Russia vs Ukraine - Simulation - ArmA 3""  YouTube  https://t.co/iGDWtE1CtB"
True	"Ukraine propaganda: 
Submits stimulation clip from video game arma 3 with their officer names and designation, to pull off this fake news. 
Typical example of what zelensky daily information war regime looks like. 
#Ukraine #NaziUkraine #Fake #Propaganda #Russia #USA #EU #NATO https://t.co/OeT5ajYsMp"
True	🤣🤣 cant make this up Fact check: 'Arma 3,' not Russia/Ukraine conflict, shown in viral video https://t.co/p7ziMsPipK
True	Why do media outlets spread Ukraine disinformation? recently uploaded video of Russian helicopters being shot down was actually ARMA 3 game footage. The Snake island, the ghost of Kiev, the nuclear reactor being shelled by Russia stories were all fake. The media are idiots. https://t.co/i446mZGV6T
True	"This is from ARMA 3.
The Ukrainians have no CIWS in their inventory. Russia does not field any Delta-wing fighters.
Anyone with any knowledge of military aviation, or Ukraine or Russia's military in general will know this if the colors and steadycam footage doesn't tip them off. https://t.co/b3SP5kwDz6"
Other	"Seeing new videos of the war in Ukraine this week and I had no idea that Russia and Ukraine were battling it out on Arma 3. 
For those that don't know Arma 3 is a very realistic video game. Go look it up."
Other	"My name is Joe biden I'm barak Obama's Vice President🤭 the man behind the curtains calling all the shots for the
Biden Administration.
Pakistan's No-Confidence Motion.
War in Ukraine.
#DGISI
#Bajwa
#Russia
#surprise
#SupremeCourt
#BidenIsADisgrace
#ImranKhanPrimeMinister https://t.co/CiZe6GxePa"
True	"บัญชีทางการของกระทรวงกลาโหมยูเครน อัพโหลดวิดีโอในเกม Arma 3
.
Official account of Ukrainian ministry of defence uploading Arma 3 videos
.
Source : Intel Slava Z
 #Ukraine #Russia #ยูเครน #รัสเซีย https://t.co/QmDzaQwFuh"
True	@violetb2103 @SirLordBarry This is not 1918 it’s 2022….war is very different from what you think! And Ukraine footage is mostly B.S propaganda like this 👇🏼👇🏼 https://t.co/CVS8G72RMP
True	"@insurgent2047 Well arma 3 gameplay has been boardcast as ""real"" news, it even happend the first day, of the russia Ukraine debacle (granted not by a newssite but by a user) and it got like 10000 likes"
Other	"@Manuel_dM_M Alexei Arestovich, advisor to the Ukrainian president, #Zelensky, says in an interview 3 years ago that #Ukraine's entry into NATO ""implies a 99.9% chance of a major war with Russia”, something that qualifies as “the best option” https://t.co/jjPBXCg85i"
Other	"Good War // Bad War

19years ago, the U.S. bombed Baghdad. One million Iraqis dead. A war started with lies. No sanctions. No war crimes tribunal. Bush laid flowers at a church today for victims in Ukraine and called for punishment of war criminals.
#USA #UkraineWar #russia https://t.co/LHLwfK4o2q"
Other	"Putin blows up British-donated ambulance in horror attack on children's hospital - VIDEO

https://t.co/uQCZ1lQtWS"
Other	"Pavel Latushka, a Belarus government official
Statement on the facts of Belarus' occupation by Russia, the significant loss of control over the country's territory by the illegitimate government of Lukashenka &; drawing Belarus into a war with #Ukraine.
https://t.co/wQrPGZ8S7j 03"
True	"🚨#FakeNewsAlert- Arma-3 video game visuals shared as live video of war between Russia and Ukraine✅#RussianUkrainianWar

Read below👇
https://t.co/jzIH07bvTz
(16/n)"
True	"faked Russian invasion footage viewed 110,000 times and shared 25,000
https://t.co/BA4HV3INwY

https://t.co/Tkx9Mv40dj"
Other	"Poor 🇺🇦 old man bringing a 🇷🇺 in Mariupol.
This old man lost everything, but keep smilling and hopping for better days.😔
#Ukraine #UkraineRussiaWar #war #WARINUKRAINE #Russia #Russian #Russie #Putin #Zelensky #Azov https://t.co/Jl9Z6l0nry"
Other	"#BREAKING NOW: #Pentagon Says #Ukraine War Could Go On For Years. U.S. &; #NATO In It ""For Quite Some Time"" RAW CLIP 

#russia #UkraineRussiaWar #Kyiv #BreakingNews #Putin #Bucha #RussiaUkraineConflict https://t.co/U5O3BrBsmF"
True	@MemeIIander @tinso_ww Saying Arma 3 footage was footage of them shooting down Russia helicopters, ghost of Kiev, saying Russian drone was knocked down by jar of tomatoes, spreading old footage as if it is new, lying about Russia bombing civilian areas (in reality Ukraine was storing military.)ex:mall
Other	Russia’s war in Ukraine: complete guide in maps, video and pictures https://t.co/JZKNAKb54c Down in the text you get to maps with updates, to see how things have changed. Check it out, 👇
True	Some Of The Most Popular 'Ukraine Footage' Is Actually A Video Game https://t.co/DiNuaPBV3t
True	"This video of ""the masterful destruction of four #Russian Ka-52s at once"" over #Kherson was circulated by #Ukrainian ministry of defence today. It turns out: this is an Arma 3 videogame with old #Soviet Ka-50s in the videogame.

#Russia #Ukraine #RussiaUkraineWar https://t.co/0nwSx5XD3A"
True	"FAKE NEWS ALERT : by #Ukraine Government itself. They posted a video declaring that they shot down 4 Helicopters. This Video is of Arma 3 Game footage... 
Beware of Fake news..

Thread...

#Ukraine #Russia #UkraineRussiaWar https://t.co/kJjlJMTBIO"
True	@BuckGraver my son sent me this laughing. Some Of The Most Popular 'Ukraine Footage' Is Actually A Video Game https://t.co/9ggIqlkE8V
True	#FactCheck: The video is from a military tactical shooter video game called ARMA 3, not from the Russia-Ukraine conflict. #RussiaUkraineCrisis  https://t.co/GFmhGe8bfV
